Array,"10/09/22 20:03:13"
Array,"10/09/22 20:03:13"
Array,"10/09/22 20:03:13"
Array,"10/09/22 20:03:13"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:26"
Array,"10/09/22 20:03:31"
Array,"10/09/22 20:03:31"
Array,"10/09/22 20:03:31"
Array,"10/09/22 20:03:31"
Array,"10/09/22 20:03:31"
Array,"10/09/22 20:03:31"
,"10/09/22 20:03:34"
,"10/09/22 20:03:34"
,"10/09/22 20:03:34"
,"10/09/22 20:03:34"
,"10/09/22 20:03:34"
,"10/09/22 20:03:34"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:15"
Array,"10/09/22 20:06:36"
Array,"10/09/22 20:06:36"
Array,"10/09/22 20:06:36"
Array,"10/09/22 20:06:36"
Array,"10/09/22 20:06:36"
Array,"10/09/22 20:06:36"
,"10/09/22 20:06:39"
,"10/09/22 20:06:39"
,"10/09/22 20:06:39"
,"10/09/22 20:06:39"
,"10/09/22 20:06:39"
,"10/09/22 20:06:39"
,"10/09/22 20:06:44"
,"10/09/22 20:06:44"
,"10/09/22 20:06:44"
,"10/09/22 20:06:44"
,"10/09/22 20:06:44"
,"10/09/22 20:06:44"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:46"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:53"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:56"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:06:59"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:14"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:17"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:20"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:26"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:30"
Array,"10/09/22 20:07:40"
Array,"10/09/22 20:07:40"
Array,"10/09/22 20:07:40"
Array,"10/09/22 20:07:40"
Array,"10/09/22 20:07:40"
Array,"10/09/22 20:07:40"
,"10/09/22 20:07:43"
,"10/09/22 20:07:43"
,"10/09/22 20:07:43"
,"10/09/22 20:07:43"
,"10/09/22 20:07:43"
,"10/09/22 20:07:43"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:07:57"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:45"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:08:50"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:11"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:14"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:18"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:20"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:23"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:32"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:35"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:43"
Array,"10/09/22 20:09:46"
Array,"10/09/22 20:09:46"
Array,"10/09/22 20:09:46"
Array,"10/09/22 20:09:46"
Array,"10/09/22 20:09:46"
Array,"10/09/22 20:09:46"
gesgegesg,"10/09/22 20:09:46"
Array,"10/09/22 20:10:02"
Array,"10/09/22 20:10:02"
Array,"10/09/22 20:10:02"
Array,"10/09/22 20:10:02"
Array,"10/09/22 20:10:02"
Array,"10/09/22 20:10:02"
gesgegesg,"10/09/22 20:10:02"
Array,"10/09/22 20:10:03"
Array,"10/09/22 20:10:03"
Array,"10/09/22 20:10:03"
Array,"10/09/22 20:10:03"
Array,"10/09/22 20:10:03"
Array,"10/09/22 20:10:03"
gesgegesg,"10/09/22 20:10:03"
Array,"10/09/22 20:10:40"
Array,"10/09/22 20:10:40"
Array,"10/09/22 20:10:40"
Array,"10/09/22 20:10:40"
Array,"10/09/22 20:10:40"
Array,"10/09/22 20:10:40"
gesgegesg,"10/09/22 20:10:40"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:10:46"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:11:13"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
Array,"10/09/22 20:12:38"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:31:26"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
,"10/09/22 20:38:45"
